file,GroupID,root,grating,srcid,ra,dec,z_manual,observable_ArIII_3005,sn_ArIII_3005,observable_ArIV_2689,sn_ArIV_2689,observable_ArIV_2854,sn_ArIV_2854,observable_ArV_2691,sn_ArV_2691,observable_CIII_1906,sn_CIII_1906,observable_CIII_1908,sn_CIII_1908,observable_CIV_1549,sn_CIV_1549,observable_CIV_1551,sn_CIV_1551,observable_HeII_1640,sn_HeII_1640,observable_Lya_1215,sn_Lya_1215,observable_MgV_1325,sn_MgV_1325,observable_MgV_2783,sn_MgV_2783,observable_NIII_1750,sn_NIII_1750,observable_NII_3063,sn_NII_3063,observable_NIV_1483,sn_NIV_1483,observable_NIV_1487,sn_NIV_1487,observable_NeIII_1815,sn_NeIII_1815,observable_NeIV_1602,sn_NeIV_1602,observable_NeIV_2422,sn_NeIV_2422,observable_NeV_1575,sn_NeV_1575,observable_OIII_1660,sn_OIII_1660,observable_OIII_1665,sn_OIII_1665,observable_OIII_2321,sn_OIII_2321,observable_OII_2471,sn_OII_2471,observable_OI_2972,sn_OI_2972,observable_SiIII_1883,sn_SiIII_1883,observable_SiIII_1892,sn_SiIII_1892,observable_ArIV_4711,sn_ArIV_4711,observable_ArIV_4740,sn_ArIV_4740,observable_CII_4267,sn_CII_4267,observable_Hb_4861,sn_Hb_4861,observable_Hd_4103,sn_Hd_4103,observable_HeII_4687,sn_HeII_4687,observable_Hg_4342,sn_Hg_4342,observable_NII_5756,sn_NII_5756,observable_NI_3466,sn_NI_3466,observable_NI_5200,sn_NI_5200,observable_NeIII_3343,sn_NeIII_3343,observable_NeIII_3867,sn_NeIII_3867,observable_NeIII_3967,sn_NeIII_3967,observable_NeV_3426,sn_NeV_3426,observable_OIII_4363,sn_OIII_4363,observable_OIII_4959,sn_OIII_4959,observable_OIII_5007,sn_OIII_5007,observable_OII_3727,sn_OII_3727,observable_OII_3729,sn_OII_3729,observable_SIII_3722,sn_SIII_3722,observable_SII_4070,sn_SII_4070,observable_SII_4078,sn_SII_4078,observable_ArV_6134,sn_ArV_6134,observable_ArIII_7136,sn_ArIII_7136,observable_Ha_6565,sn_Ha_6565,observable_NII_6549,sn_NII_6549,observable_NII_6584,sn_NII_6584,observable_OII_7323,sn_OII_7323,observable_OII_7332,sn_OII_7332,observable_OI_6364,sn_OI_6364,observable_SIII_6314,sn_SIII_6314,observable_SIII_9531,sn_SIII_9531,observable_SII_6717,sn_SII_6717,observable_SII_6731,sn_SII_6731,PROG_ID
jades-gdn09-v3_g395h-f290lp_1181_45170.spec.fits,3692,jades-gdn09-v3,G395H,45170,189.2071555,62.1703943,8.367458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.8307506458170224,,,1.0,3.3764214630709803,,,1.0,4.084121214353066,,,1.0,-2.82421120507922,,,1.0,-1.25685774229382,1.0,-0.1323056958859502,1.0,0.0705683018769847,1.0,-1.0290273290701084,1.0,-0.5731113861811549,,,,,,,,,,,1.0,-1.0678664212831674,1.0,-0.2963264240280082,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-45170
jades-gdn09-v3_g395h-f290lp_1181_47918.spec.fits,3706,jades-gdn09-v3,G395H,47918,189.2082514,62.1780947,5.7795124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5274738341432286,1.0,0.0284321348657672,,,1.0,5.87443082433689,,,1.0,-0.9923442445565256,,,1.0,-0.6855291482012903,,,,,,,,,,,,,1.0,1.6826592319183198,1.0,6.255203753864036,1.0,16.28878494601993,,,,,,,,,,,1.0,1.2953868773738375,,,,,,,,,,,,,,,1.0,-1.54865350489338,,,,,,,JADES-GN-47918
jades-gdn09-v3_g395h-f290lp_1181_49095.spec.fits,3713,jades-gdn09-v3,G395H,49095,189.1880494,62.1812541,4.132735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.1071951029171134,1.0,-1.3050878255072582,1.0,5.648546322100158,1.0,-0.6202696253400518,1.0,0.958138645970362,1.0,0.4970321272377693,1.0,-4.428221816412144,1.0,0.7127668617724301,1.0,0.8654129750031492,,,1.0,-0.5145098516143198,1.0,-2.26540974669771,JADES-GN-49095
jades-gdn09-v3_g395h-f290lp_1181_52923.spec.fits,3719,jades-gdn09-v3,G395H,52923,189.2860135,62.19204380000001,4.019538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1099645017704645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.118079513009868,,,1.0,38.71617967623671,1.0,0.5338733989556028,1.0,0.7172747374125166,1.0,1.1214122171265093,1.0,-1.5597336102043584,1.0,-1.282326895427083,1.0,0.40229415395882,,,1.0,3.201520377470534,1.0,0.6739345674114553,JADES-GN-52923
jades-gdn09-v3_g395h-f290lp_1181_53757.spec.fits,3721,jades-gdn09-v3,G395H,53757,189.2697781,62.1942081,4.4481444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.9621968916474748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.8884379301505032,1.0,30.939291941702205,1.0,1.016761202135101,1.0,4.503007933648749,1.0,-0.7013835716671315,1.0,2.4933779688070397,,,,,,,1.0,1.4390908974604033,1.0,0.3961544705783073,JADES-GN-53757
jades-gdn09-v3_g395h-f290lp_1181_53927.spec.fits,3722,jades-gdn09-v3,G395H,53927,189.2773529,62.1946087,5.872567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.1786573388234857,1.0,-0.1388302158153099,1.0,0.8104597703256509,1.0,11.754390517445492,,,1.0,-0.2204958855112289,1.0,2.543868418100575,1.0,0.1783507552931615,,,,,,,,,,,,,1.0,-0.159410487592219,1.0,23.75286363225843,1.0,61.820011259788686,,,,,,,,,,,1.0,-0.1455273969225326,,,,,,,,,,,,,1.0,0.5934864246813786,1.0,-1.5932132504967322,,,,,,,JADES-GN-53927
jades-gdn-v3_g395h-f290lp_1181_54165.spec.fits,3723,jades-gdn-v3,G395H,54165,189.2718398,62.1951785,8.656885,1.0,1.8020348262269197,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.1861152696021097,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.062019224978104,1.0,-0.9126032933904606,1.0,0.981409259459808,1.0,2.876285586995433,1.0,-4.122878560340345,1.0,-1.5832685269741786,1.0,-0.0246615712214923,,,1.0,0.1186011681755654,,,1.0,-0.3569066888156315,1.0,2.8491253746833096,1.0,-1.1035432889490857,1.0,0.7643044853365741,1.0,1.071439000212196,1.0,4.616133038207161,1.0,12.932872848290051,1.0,0.540961256764001,1.0,0.3853634489714794,1.0,-0.5183896426905471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-54165
jades-gdn09-v3_g395h-f290lp_1181_54834.spec.fits,3729,jades-gdn09-v3,G395H,54834,189.2212378,62.1970468,5.7765694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5547626085828439,1.0,-1.1714311061037457,1.0,-2.3312987990887395,1.0,7.214419509987588,,,1.0,2.119139022812724,1.0,0.9481504185110136,1.0,3.033182059458482,,,,,,,,,,,,,1.0,-0.5246631317527787,,,,,,,,,,,,,,,1.0,1.2499548232467184,,,,,,,,,,,,,1.0,1.0968855921946443,1.0,0.1447056479315158,,,,,,,JADES-GN-54834
jades-gdn10-v3_g395h-f290lp_1181_55757.spec.fits,3735,jades-gdn10-v3,G395H,55757,189.2176869,62.19949200000001,9.763759,1.0,0.4456898706613431,1.0,-1.2731155207682454,1.0,0.9675329800495972,1.0,0.5362189330943752,,,,,,,,,,,,,,,1.0,0.6444622407592454,,,1.0,-1.988728530625966,,,,,,,,,,,,,,,,,,,,,1.0,1.029527749485798,,,,,,,,,,,,,,,,,,,,,1.0,-0.1241617139197036,,,1.0,0.4303955563552776,,,,,,,,,,,,,1.0,3.847883543846537,1.0,2.783842717951998,1.0,1.4734239593181464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-55757
jades-gdn09-v3_g395h-f290lp_1181_56120.spec.fits,3738,jades-gdn09-v3,G395H,56120,189.3118629,62.2005658,5.2299657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.1598119863515597,1.0,1.124559001407126,,,1.0,3.0526229668144405,,,1.0,1.4536318677764983,,,1.0,-0.1306915131770663,,,1.0,0.9431208273561572,,,,,,,,,,,1.0,5.636082586364945,1.0,17.45818484003116,,,,,,,,,,,,,,,1.0,12.496876928138953,1.0,3.030833501384683,1.0,2.7134459424955755,,,,,1.0,-2.535335929951952,1.0,2.3532917104700815,,,1.0,-0.085254206375322,1.0,1.2740744758680744,JADES-GN-56120
jades-gdn09-v3_g395h-f290lp_1181_57330.spec.fits,3741,jades-gdn09-v3,G395H,57330,189.228842,62.2039987,6.544139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.7146542626223007,1.0,8.450906614810059,1.0,0.01028614968297,,,1.0,4.678037958213901,1.0,0.7409251869839464,,,1.0,-3.153300134850345,,,1.0,2.5329794112739203,1.0,0.6551603612438716,,,1.0,0.1996991283336444,1.0,13.304590094460083,1.0,49.35376115403846,,,,,,,1.0,-1.6228146172860063,1.0,-0.7677935550429499,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-57330
jades-gdn09-v3_g395h-f290lp_1181_58441.spec.fits,3747,jades-gdn09-v3,G395H,58441,189.2864212,62.2070173,5.9688683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.3734187945391512,1.0,-1.5386174881421988,1.0,0.5050485679708571,1.0,12.572709289471195,,,1.0,-1.3235828558290426,1.0,6.134355006544929,1.0,2.3813082957401677,,,1.0,-1.746632586454776,,,,,,,,,1.0,2.6059635508432613,1.0,27.14834697154067,,,,,,,,,,,,,1.0,-2.684172913711803,,,,,,,,,,,,,,,1.0,5.612685944764306,,,,,,,JADES-GN-58441
jades-gdn09-v3_g395h-f290lp_1181_58458.spec.fits,3748,jades-gdn09-v3,G395H,58458,189.1990147,62.2070245,4.957423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1119571297245717,,,,,,,,,,,1.0,-0.3041461186488308,,,,,,,,,,,1.0,2.8176794234121254,1.0,8.886056803404298,,,,,,,,,,,1.0,-0.76260481045508,1.0,-0.7581133897135354,1.0,4.369450190030402,1.0,-2.6499817738491753,1.0,0.2391115007039428,1.0,1.6991728571635136,1.0,-0.1207460013776126,1.0,0.803042813666706,1.0,1.953778037722692,,,1.0,-0.8204999246887817,1.0,-1.09805680915276,JADES-GN-58458
jades-gdn09-v3_g395h-f290lp_1181_58561.spec.fits,3749,jades-gdn09-v3,G395H,58561,189.2218302,62.2073574,6.5476623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.04515416339948,1.0,20.26203590105959,1.0,4.762774148362313,,,1.0,11.62935985894376,1.0,-0.6712948933751123,,,1.0,-0.451253156657718,,,1.0,9.091888867460325,1.0,2.679070922069021,,,1.0,2.43191185878257,1.0,32.97646207608104,1.0,70.22208329762915,,,,,,,1.0,-2.1734372201211287,1.0,-0.7839902131615346,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-58561
jades-gdn09-v3_g395h-f290lp_1181_58711.spec.fits,3752,jades-gdn09-v3,G395H,58711,189.3064671,62.20775530000001,5.2198043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0502926135143178,1.0,2.1065746377580763,,,1.0,1.0933723171294534,,,1.0,0.6136594089127345,,,1.0,0.1854036593535108,,,1.0,2.5125075684059,,,,,,,,,,,1.0,-0.6436492893328625,1.0,3.6553849922923263,,,,,,,,,,,1.0,0.3611564401438498,,,1.0,7.11339102017673,1.0,-0.2768347821424095,1.0,-0.2851483270502275,,,,,,,,,,,1.0,-0.4678165698424043,1.0,1.6982407272152915,JADES-GN-58711
jades-gdn09-v3_g395h-f290lp_1181_59156.spec.fits,3757,jades-gdn09-v3,G395H,59156,189.3061693,62.20920469999999,5.219803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.6834951631094086,1.0,-0.4747298059890605,,,1.0,9.047779789338888,,,1.0,1.0685085849862404,,,1.0,-1.8654332697961449,,,1.0,-3.823479578804536,,,,,,,,,,,1.0,9.820270740203071,1.0,28.595772787558293,,,,,,,,,,,1.0,0.6167978853217129,,,1.0,25.423126705224615,1.0,-1.8551349364365275,1.0,6.294844627210609,,,,,,,1.0,4.039204726766436,,,1.0,1.8639470657938289,1.0,0.0465864190351897,JADES-GN-59156
jades-gdn09-v3_g395h-f290lp_1181_59720.spec.fits,3761,jades-gdn09-v3,G395H,59720,189.239796,62.2108296,9.664017,1.0,1.9979366349521268,,,1.0,-0.0241344454894165,,,,,,,,,,,,,,,,,1.0,0.059811779433587,,,1.0,0.7376506004188883,,,,,,,,,,,,,,,,,,,,,1.0,-0.1533886153213189,,,,,,,,,1.0,-0.7858678493091117,,,1.0,-1.0501745386594372,,,1.0,-1.489712735411131,,,,,,,1.0,-1.053305093277193,1.0,-1.0174911911029905,1.0,-0.9418623071368012,1.0,-1.798090532918343,1.0,-0.4470308952792092,,,,,1.0,0.0387122269841076,1.0,-2.0072202016996377,1.0,0.9942944162231796,1.0,-0.8598190359894479,1.0,-3.1050838392843363,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-59720
jades-gdn09-v3_g395h-f290lp_1181_59734.spec.fits,3763,jades-gdn09-v3,G395H,59734,189.2806953,62.21082719999999,6.547914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.6112694602011632,1.0,2.3249976152385483,1.0,0.9133275019673466,1.0,-1.802813621370423,,,1.0,0.1922114852957098,1.0,0.2019248714895914,,,,,,,1.0,-1.8725106334009824,1.0,1.0381316262420937,,,1.0,2.5912853563463543,1.0,3.938192022151838,1.0,8.423728819982438,,,,,,,1.0,1.2389437086484478,1.0,-1.278650309291678,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-59734
jades-gdn09-v3_g395h-f290lp_1181_60331.spec.fits,3765,jades-gdn09-v3,G395H,60331,189.2752367,62.21244089999999,7.431751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.4715035338668545,1.0,-0.4258027108411115,1.0,5.731651437380666,1.0,4.612214318266129,,,1.0,0.702333857081074,,,1.0,-0.46148398398614,1.0,0.1213959169798401,,,1.0,2.360174490343762,1.0,-1.0792822598471816,1.0,0.316793796609201,1.0,0.2592048340246091,1.0,3.9927066840440992,1.0,14.498271514184696,1.0,0.6923321024062326,1.0,0.5142520656538778,1.0,2.627837106411943,1.0,1.0448275100451128,1.0,-1.331370083096637,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-60331
jades-gdn09-v3_g395h-f290lp_1181_62309.spec.fits,3772,jades-gdn09-v3,G395H,62309,189.2489772,62.2183502,5.1718907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.3473314826475309,1.0,0.8306084554681239,,,1.0,18.61313042255433,,,1.0,0.3368322301786117,,,1.0,-0.7312698185124237,,,1.0,2.7759079058546106,,,,,,,,,,,1.0,34.64143313079142,1.0,72.55385336805706,,,,,,,,,,,1.0,1.3659951593636792,,,1.0,39.10079443869664,1.0,-0.9558127346264428,1.0,0.1678145640680153,,,,,,,,,,,1.0,0.9525909165275116,1.0,0.2849510373357318,JADES-GN-62309
jades-gdn09-v3_g395h-f290lp_1181_62502.spec.fits,3773,jades-gdn09-v3,G395H,62502,189.2507369,62.2188913,4.2120385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.2041174277076303,1.0,-0.1231590822976745,1.0,14.700464854289,1.0,2.3949225263036618,1.0,1.446179944260579,1.0,-2.3990829826957354,1.0,-0.7551745014981149,1.0,1.1894796989283432,1.0,3.1525554024285087,,,1.0,-1.278917203080182,1.0,1.4006236975633164,JADES-GN-62502
jades-gdn09-v3_g395h-f290lp_1181_63089.spec.fits,3774,jades-gdn09-v3,G395H,63089,189.2301458,62.22080429999999,5.399616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.207197144578528,1.0,1.1518513802902937,,,1.0,9.59843695001732,,,1.0,-2.183206698237412,,,1.0,0.6192701530564061,,,1.0,-1.284621578786529,,,,,,,,,,,1.0,11.027476380302714,1.0,26.345043275739524,,,,,,,,,,,,,,,1.0,12.695659284040383,1.0,0.8147698713624817,1.0,-0.6863284386787704,,,,,1.0,3.644917629677798,1.0,-1.160365014475971,,,1.0,1.5783527536079809,1.0,1.038321165506242,JADES-GN-63089
jades-gdn09-v3_g395h-f290lp_1181_69693.spec.fits,3783,jades-gdn09-v3,G395H,69693,189.2772935,62.1530034,4.433067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.9421025785135108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.7064386549201418,1.0,-0.2223849756588149,1.0,0.9461498866454132,1.0,-0.3882130625504013,1.0,-2.609313653143188,1.0,0.1540241384305028,1.0,-0.0525433386827681,1.0,0.1004796933099282,1.0,1.2866713112999382,,,1.0,0.4706593482970838,1.0,-0.8554377553142706,JADES-GN-69693
jades-gdn09-v3_g395h-f290lp_1181_70920.spec.fits,3792,jades-gdn09-v3,G395H,70920,189.2509624,62.1603815,5.0349693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.06340309008519,,,,,,,1.0,-0.2055949421429871,,,1.0,2.6070984441197833,,,,,,,,,,,1.0,44.306875450381746,1.0,93.27524163682315,,,,,,,,,,,1.0,-0.0302996820757162,,,1.0,81.4571557493119,1.0,-0.4900438887352342,1.0,3.652740688377313,,,,,1.0,0.5716149401359442,1.0,0.1233830086894247,,,1.0,2.066029771143659,1.0,2.12049303331564,JADES-GN-70920
jades-gdn09-v3_g395h-f290lp_1181_71093.spec.fits,3793,jades-gdn09-v3,G395H,71093,189.2757213,62.161689,5.0347753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.101117836106257,,,,,,,1.0,-0.8383026724365771,,,1.0,-2.403606846063507,,,,,,,,,,,1.0,15.041327004923996,1.0,33.96124902806872,,,,,,,,,,,1.0,-1.8139341746561877,,,1.0,55.066436023909134,1.0,3.688372838193181,1.0,10.682191759769042,,,,,1.0,0.2736615323264906,1.0,0.1193115331883736,,,1.0,5.150623658582233,1.0,5.269591795444376,JADES-GN-71093
jades-gdn09-v3_g395h-f290lp_1181_71983.spec.fits,3798,jades-gdn09-v3,G395H,71983,189.1971936,62.16706229999999,6.541122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.1778055607065556,1.0,-1.1598236531844146,1.0,3.404350399292733,1.0,-0.8786101143828363,,,1.0,2.132984877070936,,,,,1.0,-2.131608479885482,,,1.0,-0.91837725169943,1.0,0.7900687244335564,,,1.0,0.5649957668967088,1.0,3.6166565995610753,1.0,8.586896926165336,,,,,,,1.0,1.397401416046553,1.0,-0.7040771026029901,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-71983
jades-gdn09-v3_g395h-f290lp_1181_72127.spec.fits,3799,jades-gdn09-v3,G395H,72127,189.2657184,62.1683933,4.1438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.198735118737937,1.0,0.4314037195901035,1.0,17.493906976095733,1.0,10.729383018154971,1.0,0.4466738046333433,1.0,0.9890614209783648,1.0,1.0717027991293402,1.0,-1.2428700203596084,1.0,-0.9229699094202178,,,1.0,3.184192995109088,1.0,1.44448285376703,JADES-GN-72127
jades-gdn09-v3_g395h-f290lp_1181_72340.spec.fits,3804,jades-gdn09-v3,G395H,72340,189.2658848,62.16971270000001,4.1270866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.389056645802071,1.0,-1.1899859754969764,1.0,11.704852166710957,1.0,-0.9845532414795894,1.0,-2.984602065572982,1.0,0.0822374676526886,1.0,-0.2305665546186673,1.0,-2.729103146676135,1.0,-0.9683100648707356,,,1.0,0.4938222305898982,1.0,2.7951910977392793,JADES-GN-72340
jades-gdn09-v3_g395h-f290lp_1181_73488.spec.fits,3816,jades-gdn09-v3,G395H,73488,189.1973959,62.1772331,4.1325607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.1907086225089718,1.0,0.1643715322949709,1.0,91.29692590492742,1.0,35.07862333560499,1.0,27.09000931957149,1.0,0.1668213173538819,1.0,2.199539342143958,1.0,3.2612525676743163,1.0,1.3229062273028036,,,1.0,0.7225924592414412,1.0,-0.5555082969545057,JADES-GN-73488
jades-gdn09-v3_g395h-f290lp_1181_73977.spec.fits,3819,jades-gdn09-v3,G395H,73977,189.1854989,62.1798082,6.7656045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-3.0543246004711166,1.0,-0.9155887345369936,1.0,-0.0902511146942941,1.0,3.354338654771837,1.0,2.2776923324945137,1.0,0.3634413671621355,1.0,1.627206528096895,,,,,1.0,-1.665525781018735,,,1.0,0.2598007353620963,1.0,0.7379298417114108,,,1.0,-0.6105748723141861,1.0,6.7984639694723645,1.0,27.62572175508265,1.0,1.646469725966824,1.0,0.8316333250322208,1.0,-5.068485826994917,1.0,-0.8200340239289532,1.0,-1.452841596522754,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-73977
jades-gdn09-v3_g395h-f290lp_1181_74111.spec.fits,3820,jades-gdn09-v3,G395H,74111,189.1805117,62.1804654,8.494776,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.3763303276703504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.2227897459071269,,,1.0,0.7725740681867591,,,1.0,0.6159531650181684,,,1.0,0.6387616504104281,,,1.0,-0.4684605818339372,1.0,0.441116495565151,1.0,1.2112229657272615,1.0,1.4274727082658758,1.0,0.1548796345653573,,,,,,,,,,,1.0,-0.6685641215462705,1.0,1.2842756870715932,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-74111
jades-gdn-v3_g395h-f290lp_1181_76489.spec.fits,3825,jades-gdn-v3,G395H,76489,189.2786201,62.1924412,4.4238634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7372683473725886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.3224900728373905,,,,,1.0,2.7982531538290742,,,1.0,0.1318399412804312,1.0,0.4170302244880163,1.0,2.9530691007222174,1.0,-0.2975090881133281,,,,,,,JADES-GN-76489
jades-gdn09-v3_g395h-f290lp_1181_76927.spec.fits,3829,jades-gdn09-v3,G395H,76927,189.3106123,62.1944313,4.4126496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0797671450412062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.3811735328582644,1.0,1.2912252929906738,1.0,40.23486243124629,1.0,1.9353577493964225,1.0,4.730177855682484,1.0,-0.3573400562877103,1.0,1.785124568374689,1.0,2.2293822644051535,1.0,-0.515704475202508,,,1.0,2.185877131031767,1.0,-1.4310372331572918,JADES-GN-76927
jades-gdn09-v3_g395h-f290lp_1181_77652.spec.fits,3834,jades-gdn09-v3,G395H,77652,189.2932284,62.1990029,5.2289295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.324256272350553,1.0,3.0221320016387527,,,1.0,7.725440691964145,,,1.0,-0.2670879566438734,,,1.0,-0.6291676599462883,,,1.0,0.139326179167697,,,,,,,,,,,1.0,18.08648977883898,1.0,34.23801836013038,,,,,,,,,,,1.0,-0.2793459581979959,,,1.0,29.904315404878034,1.0,2.408499902206648,1.0,2.5544463872348455,,,,,1.0,0.7741324728340607,1.0,-1.4105161489735438,,,1.0,1.8892246133015669,1.0,1.2303067930093683,JADES-GN-77652
jades-gdn09-v3_g395h-f290lp_1181_78455.spec.fits,3841,jades-gdn09-v3,G395H,78455,189.2319713,62.2023304,6.547917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.7075761645862293,1.0,-2.0018151350186897,1.0,6.110350597521084,1.0,4.056035455308484,,,1.0,5.118135144368451,1.0,1.3150306619300327,,,1.0,-0.5529562647393783,,,1.0,5.080442254106738,1.0,1.7362049804689423,,,1.0,3.043461440438592,1.0,11.112675881307975,1.0,25.91988857794562,,,,,,,1.0,0.5599262666374306,1.0,0.7009137136629764,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-78455
jades-gdn09-v3_g395h-f290lp_1181_78773.spec.fits,3842,jades-gdn09-v3,G395H,78773,189.2029422,62.2046539,5.1875367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.4504920788565718,1.0,0.2254059200957486,,,1.0,32.73543213724072,,,1.0,0.447972562769659,,,1.0,-0.5837509951238813,,,1.0,3.396737281233849,,,,,,,,,,,1.0,56.3896093008279,1.0,116.74863161635884,,,,,,,,,,,1.0,-0.729710213595821,,,1.0,91.26674778272768,1.0,4.560718367025982,1.0,12.106618487590728,,,,,1.0,2.6991821305582815,1.0,-1.614870884153648,,,1.0,6.250134462629047,1.0,5.967536846857654,JADES-GN-78773
