GroupID,PROG_ID,Note,z,GroupSize,file,srcid,ra,dec,grating,filter,effexptm,nfiles,dataset,msamet,msaid,msacnf,dithn,slitid,root,npix,ndet,wmin,wmax,wmaxsn,sn10,flux10,err10,sn50,flux50,err50,sn90,flux90,err90,xstart,ystart,xsize,ysize,slit_pa,pa_v3,srcypix,profcen,profsig,ctime,version,exptime
122,RUBIES-EGS-948917,,6.7294493,21,rubies-egs62-v3_g395m-f290lp_4233_948917.spec.fits,948917,214.8924789,52.8568903,G395M,F290LP,948.278,3,jw04233006002_05101_00002_nrs1,jw04233006002_02_msa.fits,224,2,1,168,rubies-egs62-v3,1203,1,2.8811429,4.930267,3.8716094,-0.3906555,-0.05274493,0.086872056,0.95372516,0.12371639,0.13421252,2.464228,0.4799895,0.2776137,886,583,1163,29,0.0,229.16206,0.0,0.001,0.25014615,1716484153.528,0.8.4,2844.834
122,RUBIES-EGS-948917,,6.7294493,21,rubies-egs62-xoff-v3_g395m-f290lp_4233_948917.spec.fits,948917,214.8924789,52.8568903,G395M,F290LP,948.278,3,jw04233006002_05101_00002_nrs1,jw04233006002_02_msa.fits,224,2,1,168,rubies-egs62-xoff-v3,1204,1,2.8811429,4.9319715,3.8716094,-0.44706437,-0.056438606,0.08589653,0.9606891,0.12900472,0.13650039,2.545836,0.46353096,0.28730002,886,583,1163,29,0.0,229.16206,0.0,0.001,0.25148878,1726216582.256,0.8.6.dev18+gc61ccae,2844.834
122,RUBIES-EGS-948917,,6.7294493,21,rubies-egs62-nod-v3_g395m-f290lp_4233_948917.spec.fits,948917,214.8924789,52.8568903,G395M,F290LP,948.278,3,jw04233006002_05101_00002_nrs1,jw04233006002_02_msa.fits,224,2,1,168,rubies-egs62-nod-v3,1203,1,2.8811429,4.930267,3.8716094,-0.37087375,-0.054589782,0.09371978,0.9480489,0.1372866,0.1427432,2.4707313,0.51070935,0.2891729,886,583,1163,29,0.0,229.16206,0.0,0.0009999999,0.36107385,1721495285.973,0.8.6.dev18+gc61ccae,2844.834
122,3567-EGS-41318,,6.7294493,21,valentino-egs-v3_g235m-f170lp_3567_41318.spec.fits,41318,214.89247921596,52.85689091242,G235M,F170LP,2830.245,4,jw03567007001_03101_00002_nrs2,jw03567007001_01_msa.fits,1,1,1,110,valentino-egs-v3,1272,1,1.7003809,3.150057,2.0749142,-1.1383562,-0.22813517,0.12204889,0.26335102,0.052122623,0.18254328,1.7370304,0.31495053,0.28976354,1,366,843,26,0.0,220.94113,0.0,-0.0009999999,0.92135906,1716479176.982,0.8.4,11320.98
122,4106-EGS-47962,,6.7294493,21,egs-nelsonx-v3_g395m-f290lp_4106_47962.spec.fits,47962,214.89247923152962,52.856891201371695,G395M,F290LP,1313.0,3,jw04106006001_03101_00002_nrs1,jw04106006001_01_msa.fits,1,1,1,143,egs-nelsonx-v3,1362,1,2.8794382,5.199619,3.8716094,-0.5323796,-0.059529163,0.07716141,1.2350354,0.1504019,0.11576059,3.3461957,0.59996027,0.2875861,454,117,1354,33,0.0,245.07878,0.0,-0.001,0.471281,1716564167.818,0.8.5.dev7+g25edcb0,3939.0
126,4106-EGS-50294,,6.0130343,6,egs-nelsonx-v3_g395m-f290lp_4106_50294.spec.fits,50294,214.8993302919987,52.86718504547897,G395M,F290LP,1313.0,3,jw04106006001_03101_00002_nrs1,jw04106006001_01_msa.fits,1,1,1,141,egs-nelsonx-v3,1362,1,2.8794382,5.199619,3.5119047,-1.3189979,-0.13922298,0.05546891,0.2736091,0.023356857,0.08532654,2.0036752,0.21686612,0.21448734,484,501,1354,33,0.0,245.07878,0.0,0.0009999996,0.27286193,1716564091.33,0.8.5.dev7+g25edcb0,3939.0
132,RUBIES-EGS-42232,,4.953648,33,rubies-egs62-nod-v3_g395m-f290lp_4233_42232.spec.fits,42232,214.88679215799,52.85538052649,G395M,F290LP,948.278,6,jw04233006002_05101_00002_nrs1,jw04233006002_02_msa.fits,224,2,1,151,rubies-egs62-nod-v3,1197,1,2.8811429,5.199619,3.9057047,-0.062829755,-0.018657725,0.116257764,1.3392493,0.23044504,0.17512792,2.9767897,0.59581065,0.37151214,995,513,1054,28,0.0,229.16206,0.0,-0.001,0.2504531,1721494881.48,0.8.6.dev18+gc61ccae,5689.668
132,RUBIES-EGS-42232,,4.953648,33,rubies-egs62-v3_g395m-f290lp_4233_42232.spec.fits,42232,214.88679215799,52.85538052649,G395M,F290LP,948.278,6,jw04233006002_05101_00002_nrs1,jw04233006002_02_msa.fits,224,2,1,151,rubies-egs62-v3,1197,1,2.8811429,5.199619,3.9057047,-0.0638274,-0.019542009,0.114953496,1.325803,0.228491,0.17381534,2.986931,0.5942513,0.36928704,995,513,1054,28,0.0,229.16206,0.0,-0.0009999999,0.24382383,1716483809.588,0.8.4,5689.668
132,4106-EGS-51623,,4.953648,33,egs-nelsonx-v3_g395m-f290lp_4106_51623.spec.fits,51623,214.88681836821235,52.85538915206524,G395M,F290LP,1313.0,3,jw04106006001_03101_00002_nrs1,jw04106006001_01_msa.fits,1,1,1,131,egs-nelsonx-v3,1361,1,2.8811429,5.199619,3.9074094,0.76469713,0.082831435,0.06675399,2.4344888,0.26941445,0.105840914,4.4676776,0.6466199,0.2494719,539,21,1353,32,0.0,245.07878,0.0,0.001,0.33227932,1716563884.493,0.8.5.dev7+g25edcb0,3939.0
132,RUBIES-EGS-42232,,4.953648,33,rubies-egs62-xoff-v3_g395m-f290lp_4233_42232.spec.fits,42232,214.88679215799,52.85538052649,G395M,F290LP,948.278,6,jw04233006002_05101_00002_nrs1,jw04233006002_02_msa.fits,224,2,1,151,rubies-egs62-xoff-v3,1198,1,2.8811429,5.201324,3.9091144,-0.094703816,-0.018936962,0.114921056,1.3483962,0.2441039,0.17547095,2.9290323,0.58912575,0.3725421,995,513,1054,28,0.0,229.16206,0.0,-0.0009999998,0.24417342,1726216747.254,0.8.6.dev18+gc61ccae,5689.668
132,RUBIES-EGS-42232,,4.953648,33,rubies-egs63-nod-v3_g395m-f290lp_4233_42232.spec.fits,42232,214.88679215799,52.85538052649,G395M,F290LP,948.278,3,jw04233006003_05101_00002_nrs2,jw04233006003_02_msa.fits,219,2,1,85,rubies-egs63-nod-v3,1051,1,3.409619,5.199619,3.9074094,0.25459197,0.084896944,0.228064,1.7871499,0.5794249,0.32771954,3.616151,1.2374548,0.50770056,1,639,1054,28,0.0,229.20189,0.0,0.001,0.25183323,1721496187.445,0.8.6.dev18+gc61ccae,2844.834
132,3567-EGS-42232,,4.953648,33,valentino-egs-v3_g235m-f170lp_3567_42232.spec.fits,42232,214.88679215799,52.85538052649,G235M,F170LP,2830.245,4,jw03567007001_03101_00002_nrs2,jw03567007001_01_msa.fits,1,1,1,87,valentino-egs-v3,1272,1,1.7003809,3.150057,2.9824762,-0.45920026,-0.03549115,0.05061754,1.1340138,0.09456699,0.08521723,2.912718,0.28738502,0.14576998,1,310,962,32,0.0,220.94113,0.0,-0.001,0.31210333,1716479327.706,0.8.4,11320.98
132,RUBIES-EGS-42232,,4.953648,33,rubies-egs63-xoff-v3_g395m-f290lp_4233_42232.spec.fits,42232,214.88679215799,52.85538052649,G395M,F290LP,948.278,3,jw04233006003_05101_00002_nrs2,jw04233006003_02_msa.fits,219,2,1,85,rubies-egs63-xoff-v3,1050,1,3.409619,5.199619,3.9091144,0.22282276,0.07294749,0.2519166,1.7941666,0.6391683,0.3545329,3.616957,1.2899094,0.53290635,1,639,1054,28,0.0,229.20189,0.0,0.001,0.37868494,1726217389.959,0.8.6.dev18+gc61ccae,2844.834
132,RUBIES-EGS-42232,,4.953648,33,rubies-egs63-v3_g395m-f290lp_4233_42232.spec.fits,42232,214.88679215799,52.85538052649,G395M,F290LP,948.278,3,jw04233006003_05101_00002_nrs2,jw04233006003_02_msa.fits,219,2,1,85,rubies-egs63-v3,1051,1,3.409619,5.199619,3.9091144,0.27851242,0.10345301,0.24668865,1.7954286,0.6224098,0.34977505,3.6379073,1.3254886,0.5376476,1,639,1054,28,0.0,229.20189,0.0,0.001,0.3790732,1721479684.903,0.8.6.dev18+gc61ccae,2844.834
151,RUBIES-EGS-49140,,6.6847754,21,rubies-egs63-xoff-v3_g395m-f290lp_4233_49140.spec.fits,49140,214.89224786285,52.87740967514,G395M,F290LP,948.278,6,jw04233006003_05101_00002_nrs2,jw04233006003_02_msa.fits,219,2,1,87,rubies-egs63-xoff-v3,1198,1,2.8794382,5.199619,3.8477428,1.526169,0.239581,0.108070605,3.5885892,0.73490614,0.19529064,6.7778587,1.8683157,0.48833203,1,1397,1074,29,0.0,229.20189,0.0,0.001,0.17735904,1726217423.924,0.8.6.dev18+gc61ccae,5689.668
151,RUBIES-EGS-49140,,6.6847754,21,rubies-egs63-nod-v3_g395m-f290lp_4233_49140.spec.fits,49140,214.89224786285,52.87740967514,G395M,F290LP,948.278,6,jw04233006003_05101_00002_nrs2,jw04233006003_02_msa.fits,219,2,1,87,rubies-egs63-nod-v3,1198,1,2.8811429,5.199619,3.8477428,1.5246673,0.2505176,0.108499974,3.6298501,0.7327127,0.19506212,6.756569,1.8919812,0.48834857,1,1397,1074,29,0.0,229.20189,0.0,0.001,0.18369998,1721496323.134,0.8.6.dev18+gc61ccae,5689.668
151,RUBIES-EGS-49140,,6.6847754,21,rubies-egs63-v3_g395m-f290lp_4233_49140.spec.fits,49140,214.89224786285,52.87740967514,G395M,F290LP,948.278,6,jw04233006003_05101_00002_nrs2,jw04233006003_02_msa.fits,219,2,1,87,rubies-egs63-v3,1198,1,2.8811429,5.199619,3.8477428,1.5477096,0.24985941,0.10819551,3.6313803,0.73053664,0.1945637,6.7599826,1.881251,0.4874277,1,1397,1074,29,0.0,229.20189,0.0,0.001,0.1768816,1716485361.518,0.8.4,5689.668
151,4106-EGS-57146,,6.6847754,21,egs-nelsonx-v3_g395m-f290lp_4106_57146.spec.fits,57146,214.89224643206325,52.87740951028522,G395M,F290LP,1313.0,3,jw04106006001_03101_00002_nrs1,jw04106006001_01_msa.fits,1,1,1,116,egs-nelsonx-v3,1320,1,2.8794382,5.128019,5.0530095,-0.9461051,-0.20992082,0.1625818,0.76037997,0.17822759,0.22829819,2.789802,0.85456675,0.4638476,776,764,1273,30,0.0,245.07878,0.0,0.0009999999,0.22437169,1716564073.765,0.8.5.dev7+g25edcb0,3939.0
191,4106-EGS-71365,,4.799686,6,egs-nelsonx-v3_g395m-f290lp_4106_71365.spec.fits,71365,214.89554496265416,52.906722346257695,G395M,F290LP,1313.0,6,jw04106006001_03101_00002_nrs1,jw04106006001_01_msa.fits,1,1,1,87,egs-nelsonx-v3,1198,1,2.8794382,5.199619,3.8085334,-0.52739185,-0.058980145,0.0578691,1.1286026,0.10275423,0.07676257,2.992596,0.3435113,0.28209177,1164,1707,885,28,0.0,245.07878,0.0,0.001,0.30638912,1716564030.243,0.8.5.dev7+g25edcb0,7878.0
261,JADES-GN-1882,,5.4437118,13,jades-gdn2-v3_g140m-f070lp_1181_1882.spec.fits,1882,189.0886216,62.2394889,G140M,F070LP,1021.222,3,jw01181007001_17101_00001_nrs1,jw01181007001_04_msa.fits,530,4,1,584,jades-gdn2-v3,934,1,0.7004,1.2602,1.2284,-1.0101969,-0.118059956,0.059803255,0.85005915,0.07606165,0.080797896,2.676774,0.25949973,0.23219568,626,467,914,30,0.0,240.85185,0.0,0.0009998961,0.4679023,1721480812.388,0.8.6.dev18+gc61ccae,3063.666
261,JADES-GN-1882,,5.4437118,13,jades-gdn2-v3_g235m-f170lp_1181_1882.spec.fits,1882,189.0886216,62.2394889,G235M,F170LP,1021.222,6,jw01181007001_19101_00001_nrs1,jw01181007001_04_msa.fits,647,4,1,584,jades-gdn2-v3,1272,1,1.7003809,3.150057,2.4030094,-0.7794656,-0.08308409,0.07291138,1.0618229,0.10694832,0.09213026,3.0604086,0.3129722,0.17999554,1094,467,955,26,0.0,240.85175,0.0,0.001,0.4679023,1721480808.692,0.8.6.dev18+gc61ccae,6127.332
261,JADES-GN-1882,,5.4437118,13,jades-gdn2-v3_g395m-f290lp_1181_1882.spec.fits,1882,189.0886216,62.2394889,G395M,F290LP,1021.222,6,jw01181007001_21101_00001_nrs1,jw01181007001_04_msa.fits,648,4,1,584,jades-gdn2-v3,1198,1,2.8794382,5.199619,3.2272096,-1.0828955,-0.1376475,0.07044976,0.8519664,0.09414667,0.1001709,2.9754918,0.39817345,0.34030986,1176,453,873,27,0.0,240.85178,0.0,-0.0009999996,0.4679023,1721480803.028,0.8.6.dev18+gc61ccae,6127.332
261,JADES-GN-1882,,5.4437118,13,jades-gdn2-blue-v3_g140m-f100lp_1181_1882.spec.fits,1882,189.0886216,62.2394889,G140M,F100LP,1021.222,6,jw01181007001_17101_00001_nrs2,jw01181007001_04_msa.fits,530,4,1,584,jades-gdn2-blue-v3,1335,1,0.98,1.88,1.2284,-0.73544055,-0.08155816,0.07181488,1.0716529,0.11027523,0.098280646,2.7885466,0.3241137,0.20519467,1,466,319,24,0.0,240.85185,0.0,0.001,0.5556902,1727989410.706,0.8.6.dev18+gc61ccae,6127.332
266,1871-GN-545,,4.0413384,19,gdn-chisholm-v3_g395h-f290lp_1871_545.spec.fits,545,189.140710826768,62.2772510817356,G395H,F290LP,3209.556,6,jw01871001001_04105_00001_nrs2,jw01871001001_01_msa.fits,25,1,1,4,gdn-chisholm-v3,2231,1,2.8801086,4.399223,3.30952,0.062399104,0.007209449,0.08307273,2.1717649,0.23343143,0.10392553,4.4329815,0.47260502,0.14382899,1,291,2048,38,0.0,230.47734,0.0,-0.001,0.73489755,1716508145.022,0.8.4,19257.336
266,1871-GN-545,,4.0413384,19,gdn-chisholm-v3_g235h-f170lp_1871_545.spec.fits,545,189.140710826768,62.2772510817356,G235H,F170LP,8753.334,12,jw01871001001_04101_00002_nrs2,jw01871001001_01_msa.fits,1,1,1,4,gdn-chisholm-v3,2244,1,1.6999772,2.6081371,2.525543,1.0059788,0.04232588,0.03715669,3.4476628,0.14448531,0.041563682,6.2977276,0.26662904,0.04780852,1,291,2048,35,0.0,230.47746,0.0,-0.001,0.73489755,1716508138.162,0.8.4,105040.01
266,JADES-GN-1926,,4.0413384,19,jades-gdn2-v3_g395m-f290lp_1181_1926.spec.fits,1926,189.1407189,62.2772412,G395M,F290LP,1021.222,3,jw01181007001_21101_00001_nrs1,jw01181007001_04_msa.fits,648,4,1,616,jades-gdn2-v3,1196,1,2.8794382,4.9166284,3.3107429,0.6862073,0.084159866,0.08407393,2.710214,0.31727263,0.114395455,4.7998204,0.6117598,0.21329188,888,1936,1161,30,0.0,240.85178,0.0,-0.001,0.74872017,1716603720.881,0.8.5.dev7+g25edcb0,3063.666
266,JADES-GN-1926,,4.0413384,19,jades-gdn2-v3_g140m-f070lp_1181_1926.spec.fits,1926,189.1407189,62.2772412,G140M,F070LP,1021.222,3,jw01181007001_17101_00001_nrs1,jw01181007001_04_msa.fits,530,4,1,616,jades-gdn2-v3,933,1,0.701,1.2602,0.8426,-1.206551,-0.17294292,0.07772381,0.5869269,0.07305461,0.10647045,2.3530724,0.32324234,0.31187442,337,1952,919,36,0.0,240.85185,0.0,0.001,0.74872017,1716603731.801,0.8.5.dev7+g25edcb0,3063.666
266,JADES-GN-1926,,4.0413384,19,jades-gdn2-blue-v3_g140m-f100lp_1181_1926.spec.fits,1926,189.1407189,62.2772412,G140M,F100LP,1021.222,6,jw01181007001_17101_00001_nrs2,jw01181007001_04_msa.fits,530,4,1,616,jades-gdn2-blue-v3,1337,1,0.98,1.88,1.8794,-0.9480811,-0.10031353,0.0735295,0.79937994,0.08305671,0.10376631,2.584268,0.29446456,0.15390483,1,1949,38,23,0.0,240.85185,0.0,0.0009999999,0.66696376,1727989962.88,0.8.6.dev18+gc61ccae,6127.332
266,JADES-GN-1926,,4.0413384,19,jades-gdn2-v3_g235m-f170lp_1181_1926.spec.fits,1926,189.1407189,62.2772412,G235M,F170LP,1021.222,3,jw01181007001_19101_00001_nrs1,jw01181007001_04_msa.fits,647,4,1,616,jades-gdn2-v3,1253,1,1.7003809,2.9643047,2.525162,-0.07859227,-0.008232799,0.089893125,1.8648427,0.21493427,0.11064987,3.997603,0.45737797,0.16246518,806,1949,1243,31,0.0,240.85175,0.0,-0.001,0.74872017,1716603727.748,0.8.5.dev7+g25edcb0,3063.666
277,JADES-GN-1968,,4.3233747,10,jades-gdn2-v3_g395m-f290lp_1181_1968.spec.fits,1968,189.167375,62.3004852,G395M,F290LP,1021.222,6,jw01181004001_08101_00001_nrs1,jw01181004001_01_msa.fits,117,1,1,68,jades-gdn2-v3,1198,1,2.8811429,5.199619,3.494857,-1.1242645,-0.1881785,0.08093797,0.6415365,0.08591256,0.12516245,2.5350702,0.38818175,0.39309195,1165,1582,884,28,0.0,240.87607,0.0,-0.00087537424,0.36613718,1716596488.228,0.8.5.dev7+g25edcb0,6127.332
277,JADES-GN-1968,,4.3233747,10,jades-gdn2-v3_g235m-f170lp_1181_1968.spec.fits,1968,189.167375,62.3004852,G235M,F170LP,1021.222,6,jw01181004001_06101_00001_nrs1,jw01181004001_01_msa.fits,116,1,1,68,jades-gdn2-v3,1273,1,1.7003809,3.150057,2.6664953,-1.0146682,-0.14116137,0.0873101,0.7683833,0.09295485,0.114736736,2.6456852,0.36236534,0.22966799,1082,1596,967,27,0.0,240.87617,0.0,0.001,0.36613718,1716596481.155,0.8.5.dev7+g25edcb0,6127.332
277,JADES-GN-1968,,4.3233747,10,jades-gdn2-blue-v3_g140m-f100lp_1181_1968.spec.fits,1968,189.167375,62.3004852,G140M,F100LP,1021.222,6,jw01181004001_04101_00001_nrs1,jw01181004001_01_msa.fits,1,1,1,68,jades-gdn2-blue-v3,1337,1,0.98,1.88,1.589,-1.1205735,-0.22160752,0.12702355,0.7439212,0.13979152,0.18303972,2.5368047,0.5085407,0.35245305,1037,1595,1012,28,0.0,240.87634,0.0,-0.001,0.83539927,1727986480.394,0.8.6.dev18+gc61ccae,6127.332
277,JADES-GN-1968,,4.3233747,10,jades-gdn2-v3_g140m-f070lp_1181_1968.spec.fits,1968,189.167375,62.3004852,G140M,F070LP,1021.222,3,jw01181004001_04101_00001_nrs1,jw01181004001_01_msa.fits,1,1,1,68,jades-gdn2-v3,934,1,0.7004,1.2602,0.9092,-0.9810361,-0.14110081,0.0812589,0.7333979,0.094354644,0.11248199,2.3972442,0.32098368,0.3255492,613,1596,918,32,0.0,240.87634,0.0,0.001,0.36613718,1716596493.104,0.8.5.dev7+g25edcb0,3063.666
366,JADES-GN-22837,,4.151071,13,jades-gdn2-v3_g140m-f070lp_1181_22837.spec.fits,22837,189.0232344,62.24562959999999,G140M,F070LP,1021.222,6,jw01181007001_17101_00001_nrs2,jw01181007001_04_msa.fits,530,4,1,547,jades-gdn2-v3,768,1,0.7004,1.2596,1.2002,0.19163163,0.026222143,0.08655279,1.8370299,0.23575896,0.114719674,3.679629,0.60177374,0.3529345,1,307,425,25,0.0,240.85185,0.0,-0.001,0.35421565,1721477930.675,0.8.6.dev18+gc61ccae,6127.332
366,JADES-GN-22837,,4.151071,13,jades-gdn2-v3_g395m-f290lp_1181_22837.spec.fits,22837,189.0232344,62.24562959999999,G395M,F290LP,1021.222,3,jw01181007001_21101_00001_nrs2,jw01181007001_04_msa.fits,648,4,1,547,jades-gdn2-v3,1361,1,2.8811429,5.199619,3.3806381,-0.17571735,-0.042176448,0.10960273,1.8956106,0.3145043,0.17384538,4.0599403,0.67862046,0.35327297,61,295,1364,31,0.0,240.85178,0.0,-0.001,0.35421565,1721477924.06,0.8.6.dev18+gc61ccae,3063.666
366,JADES-GN-22837,,4.151071,13,jades-gdn2-blue-v3_g140m-f100lp_1181_22837.spec.fits,22837,189.0232344,62.24562959999999,G140M,F100LP,1021.222,3,jw01181007001_17101_00001_nrs2,jw01181007001_04_msa.fits,530,4,1,547,jades-gdn2-blue-v3,1453,1,1.0088,1.88,1.2002,0.34768137,0.07578174,0.14712292,2.0794988,0.41082525,0.19779693,3.758834,0.80142605,0.3090659,1,307,1405,31,0.0,240.85185,0.0,0.001,1.003898,1727990157.688,0.8.6.dev18+gc61ccae,3063.666
366,JADES-GN-22837,,4.151071,13,jades-gdn2-v3_g235m-f170lp_1181_22837.spec.fits,22837,189.0232344,62.24562959999999,G235M,F170LP,1021.222,3,jw01181007001_19101_00001_nrs2,jw01181007001_04_msa.fits,647,4,1,547,jades-gdn2-v3,1437,1,1.7003809,3.150057,2.5554476,0.3359144,0.04862715,0.10920384,2.13381,0.30506822,0.14174758,4.0486183,0.6052198,0.21308385,1,308,1419,31,0.0,240.85175,0.0,-0.001,0.35421565,1721477919.804,0.8.6.dev18+gc61ccae,3063.666
413,JADES-GN-24006,,5.448218,13,jades-gdn2-blue-v3_g140m-f100lp_1181_24006.spec.fits,24006,189.0073347,62.2521471,G140M,F100LP,1021.222,6,jw01181005001_03101_00001_nrs2,jw01181005001_01_msa.fits,1,1,1,31,jades-gdn2-blue-v3,1335,1,0.9806,1.88,1.238,-0.9195407,-0.13525495,0.09390513,0.9022778,0.116357826,0.1423855,2.71965,0.44486886,0.22464442,1,45,1248,30,0.0,240.84822,0.0,-0.0009999999,0.9106986,1727987372.393,0.8.6.dev18+gc61ccae,6127.332
413,JADES-GN-24006,,5.448218,13,jades-gdn2-v3_g235m-f170lp_1181_24006.spec.fits,24006,189.0073347,62.2521471,G235M,F170LP,1021.222,3,jw01181005001_05101_00001_nrs2,jw01181005001_01_msa.fits,123,1,1,31,jades-gdn2-v3,1294,1,1.8447429,3.150057,2.404019,-0.5417959,-0.079863116,0.110308975,1.3080493,0.18845735,0.13974963,3.193431,0.47397262,0.20497543,1,46,1260,29,0.0,240.84845,0.0,-0.001,0.8712192,1716603865.651,0.8.5.dev7+g25edcb0,3063.666
413,JADES-GN-24006,,5.448218,13,jades-gdn2-v3_g140m-f070lp_1181_24006.spec.fits,24006,189.0073347,62.2521471,G140M,F070LP,1021.222,6,jw01181005001_03101_00001_nrs2,jw01181005001_01_msa.fits,1,1,1,31,jades-gdn2-v3,768,1,0.7004,1.2596,1.2218,-1.6976681,-0.30267397,0.08621402,0.23128338,0.035759818,0.12458619,2.048128,0.27104297,0.3753642,1,45,270,24,0.0,240.84822,0.0,-0.0009999999,0.8712192,1716603870.064,0.8.5.dev7+g25edcb0,6127.332
413,JADES-GN-24006,,5.448218,13,jades-gdn2-v3_g395m-f290lp_1181_24006.spec.fits,24006,189.0073347,62.2521471,G395M,F290LP,1021.222,3,jw01181005001_07101_00001_nrs2,jw01181005001_01_msa.fits,124,1,1,31,jades-gdn2-v3,1274,1,3.029457,5.199619,3.230619,-0.24963371,-0.042086944,0.10531422,1.6110274,0.24832477,0.14744328,3.5756798,0.64375323,0.314078,1,33,1266,29,0.0,240.84857,0.0,0.001,0.8712192,1716603860.366,0.8.5.dev7+g25edcb0,3063.666
547,JADES-GN-27003,,5.595609,13,jades-gdn2-v3_g235m-f170lp_1181_27003.spec.fits,27003,189.0145954,62.2682048,G235M,F170LP,1021.222,3,jw01181005001_05101_00001_nrs2,jw01181005001_01_msa.fits,123,1,1,27,jades-gdn2-v3,1390,1,1.7478286,3.150057,2.4605525,-0.78601885,-0.0969669,0.089050815,0.91784495,0.10147379,0.111786276,2.6445894,0.3099016,0.17235479,1,611,1352,31,0.0,240.84845,0.0,-0.001,0.52667326,1721478897.234,0.8.6.dev18+gc61ccae,3063.666
547,JADES-GN-27003,,5.595609,13,jades-gdn2-v3_g140m-f070lp_1181_27003.spec.fits,27003,189.0145954,62.2682048,G140M,F070LP,1021.222,6,jw01181005001_03101_00001_nrs2,jw01181005001_01_msa.fits,1,1,1,27,jades-gdn2-v3,717,1,0.7004,1.2596,1.1348,-1.1133482,-0.24663468,0.06170785,0.88164,0.1018484,0.10678091,2.6660545,0.39450744,0.5631596,1,610,361,24,0.0,240.84822,0.0,0.001,0.52667326,1721478892.588,0.8.6.dev18+gc61ccae,6127.332
547,JADES-GN-27003,,5.595609,13,jades-gdn2-v3_g395m-f290lp_1181_27003.spec.fits,27003,189.0145954,62.2682048,G395M,F290LP,1021.222,3,jw01181005001_07101_00001_nrs2,jw01181005001_01_msa.fits,124,1,1,27,jades-gdn2-v3,1362,1,2.8794382,5.199619,3.3039238,-0.81390697,-0.12409101,0.085553184,0.9732125,0.119977824,0.12287983,2.7323825,0.3964915,0.29613766,1,598,1358,31,0.0,240.84857,0.0,0.001,0.52667326,1721478900.626,0.8.6.dev18+gc61ccae,3063.666
547,JADES-GN-27003,,5.595609,13,jades-gdn2-blue-v3_g140m-f100lp_1181_27003.spec.fits,27003,189.0145954,62.2682048,G140M,F100LP,1021.222,3,jw01181005001_03101_00001_nrs2,jw01181005001_01_msa.fits,1,1,1,27,jades-gdn2-blue-v3,1385,1,1.0496,1.88,1.5806,-0.61185867,-0.084284775,0.08534912,1.2004285,0.15299822,0.13287859,2.885546,0.40201756,0.21120661,1,610,1341,31,0.0,240.84822,0.0,-0.0009999999,0.75201404,1727989986.527,0.8.6.dev18+gc61ccae,3063.666
696,JADES-GN-3008,,4.5350757,13,jades-gdn2-blue-v3_g140m-f100lp_1181_3008.spec.fits,3008,189.1205157,62.3031675,G140M,F100LP,1021.222,6,jw01181006001_04101_00001_nrs2,jw01181006001_01_msa.fits,1,1,1,18,jades-gdn2-blue-v3,1501,1,0.98,1.88,1.0886,-0.006229922,-0.0009140542,0.07023528,1.6537615,0.1589491,0.096492864,3.4151576,0.36161223,0.15506093,12,1837,1481,36,0.0,240.9019,0.0,0.001,0.7635355,1727990352.108,0.8.6.dev18+gc61ccae,6127.332
696,JADES-GN-3008,,4.5350757,13,jades-gdn2-v3_g235m-f170lp_1181_3008.spec.fits,3008,189.1205157,62.3031675,G235M,F170LP,1021.222,6,jw01181006001_20101_00001_nrs2,jw01181006001_04_msa.fits,652,4,1,538,jades-gdn2-v3,1437,1,1.7003809,3.150057,2.7714858,-0.38779145,-0.03422153,0.07321714,1.4486048,0.13205323,0.08826677,3.3724215,0.30189806,0.12968607,99,1797,1450,37,0.0,240.90514,0.0,0.001,0.63913864,1716600946.204,0.8.5.dev7+g25edcb0,6127.332
696,JADES-GN-3008,,4.5350757,13,jades-gdn2-v3_g140m-f070lp_1181_3008.spec.fits,3008,189.1205157,62.3031675,G140M,F070LP,1021.222,12,jw01181006001_04101_00001_nrs2,jw01181006001_01_msa.fits,1,1,1,18,jades-gdn2-v3,813,1,0.7004,1.2596,1.0886,-0.30213997,-0.02862782,0.05903749,1.4176105,0.12435209,0.07327233,3.2124226,0.3776314,0.25180146,1,1837,507,25,0.0,240.9019,0.0,0.001,0.63913864,1716600941.239,0.8.5.dev7+g25edcb0,12254.664
696,JADES-GN-3008,,4.5350757,13,jades-gdn2-v3_g395m-f290lp_1181_3008.spec.fits,3008,189.1205157,62.3031675,G395M,F290LP,1021.222,6,jw01181006001_22101_00001_nrs2,jw01181006001_04_msa.fits,653,4,1,538,jades-gdn2-v3,1361,1,2.8811429,5.199619,3.632943,-0.60439795,-0.07121893,0.06840272,1.078716,0.1101635,0.092981786,2.967,0.30622077,0.21762769,180,1785,1372,35,0.0,240.9052,0.0,0.001,0.63913864,1716600955.673,0.8.5.dev7+g25edcb0,6127.332
796,JADES-GN-32944,,4.281467,13,jades-gdn2-v3_g140m-f070lp_1181_32944.spec.fits,32944,189.0896779,62.3048876,G140M,F070LP,1021.222,6,jw01181004001_18101_00001_nrs2,jw01181004001_04_msa.fits,515,4,1,528,jades-gdn2-v3,768,1,0.7004,1.2596,0.7292,-1.2852274,-0.2972122,0.14805321,0.33976114,0.07963697,0.18909325,2.0301704,0.47979012,0.5996638,1,1286,602,25,0.0,240.87894,0.0,-0.001,1.2012341,1716596706.385,0.8.5.dev7+g25edcb0,6127.332
